season,round,circuit,driver,constructor,grid,position,status
2022,21,interlagos,bottas,alfa,14,9,Finished
2022,21,interlagos,stroll,aston_martin,15,10,Finished
2022,21,interlagos,vettel,aston_martin,9,11,Finished
2022,21,interlagos,zhou,alfa,13,12,Finished
2022,21,interlagos,mick_schumacher,haas,12,13,Finished
2022,21,interlagos,gasly,alphatauri,10,14,Finished
2022,21,interlagos,albon,williams,19,15,Finished
2022,21,interlagos,latifi,williams,18,16,Finished
2022,21,interlagos,tsunoda,alphatauri,0,17,+1 Lap
2022,21,interlagos,norris,mclaren,6,18,Gearbox
2022,21,interlagos,kevin_magnussen,haas,8,19,Collision
2022,21,interlagos,ricciardo,mclaren,11,20,Collision
2022,22,yas_marina,max_verstappen,red_bull,1,1,Finished
2022,22,yas_marina,leclerc,ferrari,3,2,Finished
2022,22,yas_marina,perez,red_bull,2,3,Finished
2022,22,yas_marina,sainz,ferrari,4,4,Finished
2022,22,yas_marina,russell,mercedes,6,5,Finished
2022,22,yas_marina,norris,mclaren,7,6,Finished
2022,22,yas_marina,ocon,alpine,8,7,Finished
2022,22,yas_marina,stroll,aston_martin,14,8,Finished
2022,22,yas_marina,ricciardo,mclaren,13,9,Finished
2022,22,yas_marina,vettel,aston_martin,9,10,Finished
2022,22,yas_marina,tsunoda,alphatauri,11,11,Finished
2022,22,yas_marina,zhou,alfa,15,12,+1 Lap
2022,22,yas_marina,albon,williams,19,13,+1 Lap
2022,22,yas_marina,gasly,alphatauri,17,14,+1 Lap
2022,22,yas_marina,bottas,alfa,18,15,+1 Lap
2022,22,yas_marina,mick_schumacher,haas,12,16,+1 Lap
2022,22,yas_marina,kevin_magnussen,haas,16,17,+1 Lap
2022,22,yas_marina,hamilton,mercedes,5,18,Hydraulics
2022,22,yas_marina,latifi,williams,20,19,Collision damage
2022,22,yas_marina,alonso,alpine,10,20,Water leak
2023,1,bahrain,max_verstappen,red_bull,1,1,Finished
2023,1,bahrain,perez,red_bull,2,2,Finished
2023,1,bahrain,alonso,aston_martin,5,3,Finished
2023,1,bahrain,sainz,ferrari,4,4,Finished
2023,1,bahrain,hamilton,mercedes,7,5,Finished
2023,1,bahrain,stroll,aston_martin,8,6,Finished
2023,1,bahrain,russell,mercedes,6,7,Finished
2023,1,bahrain,bottas,alfa,12,8,Finished
2023,1,bahrain,gasly,alpine,20,9,Finished
2023,1,bahrain,albon,williams,15,10,Finished
2023,1,bahrain,tsunoda,alphatauri,14,11,Finished
2023,1,bahrain,sargeant,williams,16,12,Lapped
2023,1,bahrain,kevin_magnussen,haas,17,13,Lapped
2023,1,bahrain,de_vries,alphatauri,19,14,Lapped
2023,1,bahrain,hulkenberg,haas,10,15,Lapped
2023,1,bahrain,zhou,alfa,13,16,Lapped
2023,1,bahrain,norris,mclaren,11,17,Lapped
2023,1,bahrain,ocon,alpine,9,18,Retired
2023,1,bahrain,leclerc,ferrari,3,19,Retired
2023,1,bahrain,piastri,mclaren,18,20,Retired
2023,2,jeddah,perez,red_bull,1,1,Finished
2023,2,jeddah,max_verstappen,red_bull,15,2,Finished
2023,2,jeddah,alonso,aston_martin,2,3,Finished
2023,2,jeddah,russell,mercedes,3,4,Finished
2023,2,jeddah,hamilton,mercedes,7,5,Finished
2023,2,jeddah,sainz,ferrari,4,6,Finished
2023,2,jeddah,leclerc,ferrari,12,7,Finished
2023,2,jeddah,ocon,alpine,6,8,Finished
2023,2,jeddah,gasly,alpine,9,9,Finished
2023,2,jeddah,kevin_magnussen,haas,13,10,Finished
2023,2,jeddah,tsunoda,alphatauri,16,11,Finished
2023,2,jeddah,hulkenberg,haas,10,12,Finished
2023,2,jeddah,zhou,alfa,11,13,Finished
2023,2,jeddah,de_vries,alphatauri,18,14,Finished
2023,2,jeddah,piastri,mclaren,8,15,Finished
2023,2,jeddah,sargeant,williams,20,16,Finished
2023,2,jeddah,norris,mclaren,19,17,Finished
2023,2,jeddah,bottas,alfa,14,18,Lapped
2023,2,jeddah,albon,williams,17,19,Retired
2023,2,jeddah,stroll,aston_martin,5,20,Retired
2023,3,albert_park,max_verstappen,red_bull,1,1,Finished
2023,3,albert_park,hamilton,mercedes,3,2,Finished
2023,3,albert_park,alonso,aston_martin,4,3,Finished
2023,3,albert_park,stroll,aston_martin,6,4,Finished
2023,3,albert_park,perez,red_bull,20,5,Finished
2023,3,albert_park,norris,mclaren,13,6,Finished
2023,3,albert_park,hulkenberg,haas,10,7,Finished
2023,3,albert_park,piastri,mclaren,16,8,Finished
2023,3,albert_park,zhou,alfa,17,9,Finished
2023,3,albert_park,tsunoda,alphatauri,12,10,Finished
2023,3,albert_park,bottas,alfa,19,11,Finished
2023,3,albert_park,sainz,ferrari,5,12,Finished
2023,3,albert_park,gasly,alpine,9,13,Retired
2023,3,albert_park,ocon,alpine,11,14,Retired
2023,3,albert_park,de_vries,alphatauri,15,15,Retired
2023,3,albert_park,sargeant,williams,18,16,Retired
2023,3,albert_park,kevin_magnussen,haas,14,17,Retired
2023,3,albert_park,russell,mercedes,2,18,Retired
2023,3,albert_park,albon,williams,8,19,Retired
2023,3,albert_park,leclerc,ferrari,7,20,Retired
2023,4,baku,perez,red_bull,3,1,Finished
2023,4,baku,max_verstappen,red_bull,2,2,Finished
2023,4,baku,leclerc,ferrari,1,3,Finished
2023,4,baku,alonso,aston_martin,6,4,Finished
2023,4,baku,sainz,ferrari,4,5,Finished
2023,4,baku,hamilton,mercedes,5,6,Finished
2023,4,baku,stroll,aston_martin,9,7,Finished
2023,4,baku,russell,mercedes,11,8,Finished
2023,4,baku,norris,mclaren,7,9,Finished
2023,4,baku,tsunoda,alphatauri,8,10,Finished
2023,4,baku,piastri,mclaren,10,11,Finished
2023,4,baku,albon,williams,12,12,Finished
2023,4,baku,kevin_magnussen,haas,16,13,Finished
2023,4,baku,gasly,alpine,17,14,Finished
2023,4,baku,ocon,alpine,19,15,Finished
2023,4,baku,sargeant,williams,14,16,Finished
2023,4,baku,hulkenberg,haas,20,17,Lapped
2023,4,baku,bottas,alfa,13,18,Lapped
2023,4,baku,zhou,alfa,15,19,Retired
2023,4,baku,de_vries,alphatauri,18,20,Retired
2023,5,miami,max_verstappen,red_bull,9,1,Finished
2023,5,miami,perez,red_bull,1,2,Finished
2023,5,miami,alonso,aston_martin,2,3,Finished
2023,5,miami,russell,mercedes,6,4,Finished
2023,5,miami,sainz,ferrari,3,5,Finished
2023,5,miami,hamilton,mercedes,13,6,Finished
2023,5,miami,leclerc,ferrari,7,7,Finished
2023,5,miami,gasly,alpine,5,8,Finished
2023,5,miami,ocon,alpine,8,9,Finished
2023,5,miami,kevin_magnussen,haas,4,10,Finished
2023,5,miami,tsunoda,alphatauri,17,11,Finished
2023,5,miami,stroll,aston_martin,18,12,Finished
2023,5,miami,bottas,alfa,10,13,Finished
2023,5,miami,albon,williams,11,14,Finished
2023,5,miami,hulkenberg,haas,12,15,Finished
2023,5,miami,zhou,alfa,14,16,Finished
2023,5,miami,norris,mclaren,16,17,Finished
2023,5,miami,de_vries,alphatauri,15,18,Finished
2023,5,miami,piastri,mclaren,19,19,Lapped
2023,5,miami,sargeant,williams,20,20,Lapped
2023,6,monaco,max_verstappen,red_bull,1,1,Finished
2023,6,monaco,alonso,aston_martin,2,2,Finished
2023,6,monaco,ocon,alpine,3,3,Finished
2023,6,monaco,hamilton,mercedes,5,4,Finished
2023,6,monaco,russell,mercedes,8,5,Finished
2023,6,monaco,leclerc,ferrari,6,6,Finished
2023,6,monaco,gasly,alpine,7,7,Finished
2023,6,monaco,sainz,ferrari,4,8,Finished
2023,6,monaco,norris,mclaren,10,9,Lapped
2023,6,monaco,piastri,mclaren,11,10,Lapped
2023,6,monaco,bottas,alfa,15,11,Lapped
2023,6,monaco,de_vries,alphatauri,12,12,Lapped
2023,6,monaco,zhou,alfa,19,13,Lapped
2023,6,monaco,albon,williams,13,14,Lapped
2023,6,monaco,tsunoda,alphatauri,9,15,Lapped
2023,6,monaco,perez,red_bull,20,16,Lapped
2023,6,monaco,hulkenberg,haas,18,17,Lapped
2023,6,monaco,sargeant,williams,16,18,Lapped
2023,6,monaco,kevin_magnussen,haas,17,19,Retired
2023,6,monaco,stroll,aston_martin,14,20,Retired
2023,7,catalunya,max_verstappen,red_bull,1,1,Finished
2023,7,catalunya,hamilton,mercedes,4,2,Finished
2023,7,catalunya,russell,mercedes,12,3,Finished
2023,7,catalunya,perez,red_bull,11,4,Finished
2023,7,catalunya,sainz,ferrari,2,5,Finished
2023,7,catalunya,stroll,aston_martin,5,6,Finished
2023,7,catalunya,alonso,aston_martin,8,7,Finished
2023,7,catalunya,ocon,alpine,6,8,Finished
2023,7,catalunya,zhou,alfa,13,9,Finished
2023,7,catalunya,gasly,alpine,10,10,Finished
2023,7,catalunya,leclerc,ferrari,19,11,Finished
2023,7,catalunya,tsunoda,alphatauri,15,12,Finished
2023,7,catalunya,piastri,mclaren,9,13,Lapped
2023,7,catalunya,de_vries,alphatauri,14,14,Lapped
2023,7,catalunya,hulkenberg,haas,7,15,Lapped
2023,7,catalunya,albon,williams,18,16,Lapped
2023,7,catalunya,norris,mclaren,3,17,Lapped
2023,7,catalunya,kevin_magnussen,haas,17,18,Lapped
2023,7,catalunya,bottas,alfa,16,19,Lapped
2023,7,catalunya,sargeant,williams,20,20,Lapped
2023,8,villeneuve,max_verstappen,red_bull,1,1,Finished
2023,8,villeneuve,alonso,aston_martin,2,2,Finished
2023,8,villeneuve,hamilton,mercedes,3,3,Finished
2023,8,villeneuve,leclerc,ferrari,10,4,Finished
2023,8,villeneuve,sainz,ferrari,11,5,Finished
2023,8,villeneuve,perez,red_bull,12,6,Finished
2023,8,villeneuve,albon,williams,9,7,Finished
2023,8,villeneuve,ocon,alpine,6,8,Finished
2023,8,villeneuve,stroll,aston_martin,16,9,Finished
2023,8,villeneuve,bottas,alfa,14,10,Finished
2023,8,villeneuve,piastri,mclaren,8,11,Finished
2023,8,villeneuve,gasly,alpine,15,12,Finished
2023,8,villeneuve,norris,mclaren,7,13,Finished
2023,8,villeneuve,tsunoda,alphatauri,19,14,Finished
2023,8,villeneuve,hulkenberg,haas,5,15,Lapped
2023,8,villeneuve,zhou,alfa,20,16,Lapped
2023,8,villeneuve,kevin_magnussen,haas,13,17,Lapped
2023,8,villeneuve,de_vries,alphatauri,17,18,Lapped
2023,8,villeneuve,russell,mercedes,4,19,Retired
2023,8,villeneuve,sargeant,williams,18,20,Retired
2023,9,red_bull_ring,max_verstappen,red_bull,1,1,Finished
2023,9,red_bull_ring,leclerc,ferrari,2,2,Finished
2023,9,red_bull_ring,perez,red_bull,15,3,Finished
2023,9,red_bull_ring,norris,mclaren,4,4,Finished
2023,9,red_bull_ring,alonso,aston_martin,7,5,Finished
2023,9,red_bull_ring,sainz,ferrari,3,6,Finished
2023,9,red_bull_ring,russell,mercedes,11,7,Finished
2023,9,red_bull_ring,hamilton,mercedes,5,8,Finished
2023,9,red_bull_ring,stroll,aston_martin,6,9,Finished
2023,9,red_bull_ring,gasly,alpine,9,10,Finished
2023,9,red_bull_ring,albon,williams,10,11,Finished
2023,9,red_bull_ring,zhou,alfa,17,12,Lapped
2023,9,red_bull_ring,sargeant,williams,18,13,Lapped
2023,9,red_bull_ring,ocon,alpine,12,14,Lapped
2023,9,red_bull_ring,bottas,alfa,14,15,Lapped
2023,9,red_bull_ring,piastri,mclaren,13,16,Lapped
2023,9,red_bull_ring,de_vries,alphatauri,20,17,Lapped
2023,9,red_bull_ring,kevin_magnussen,haas,19,18,Lapped
2023,9,red_bull_ring,tsunoda,alphatauri,16,19,Lapped
2023,9,red_bull_ring,hulkenberg,haas,8,20,Retired
2023,10,silverstone,max_verstappen,red_bull,1,1,Finished
2023,10,silverstone,norris,mclaren,2,2,Finished
2023,10,silverstone,hamilton,mercedes,7,3,Finished
2023,10,silverstone,piastri,mclaren,3,4,Finished
2023,10,silverstone,russell,mercedes,6,5,Finished
2023,10,silverstone,perez,red_bull,15,6,Finished
2023,10,silverstone,alonso,aston_martin,9,7,Finished
2023,10,silverstone,albon,williams,8,8,Finished
2023,10,silverstone,leclerc,ferrari,4,9,Finished
2023,10,silverstone,sainz,ferrari,5,10,Finished
2023,10,silverstone,sargeant,williams,14,11,Finished
2023,10,silverstone,bottas,alfa,20,12,Finished
2023,10,silverstone,hulkenberg,haas,11,13,Finished
2023,10,silverstone,stroll,aston_martin,12,14,Finished
2023,10,silverstone,zhou,alfa,17,15,Finished
2023,10,silverstone,tsunoda,alphatauri,16,16,Finished
2023,10,silverstone,de_vries,alphatauri,18,17,Finished
2023,10,silverstone,gasly,alpine,10,18,Retired
2023,10,silverstone,kevin_magnussen,haas,19,19,Retired
2023,10,silverstone,ocon,alpine,13,20,Retired
2023,11,hungaroring,max_verstappen,red_bull,2,1,Finished
2023,11,hungaroring,norris,mclaren,3,2,Finished
2023,11,hungaroring,perez,red_bull,9,3,Finished
2023,11,hungaroring,hamilton,mercedes,1,4,Finished
2023,11,hungaroring,piastri,mclaren,4,5,Finished
2023,11,hungaroring,russell,mercedes,18,6,Finished
2023,11,hungaroring,leclerc,ferrari,6,7,Finished
2023,11,hungaroring,sainz,ferrari,11,8,Finished
2023,11,hungaroring,alonso,aston_martin,8,9,Finished
2023,11,hungaroring,stroll,aston_martin,14,10,Lapped
2023,11,hungaroring,albon,williams,16,11,Lapped
2023,11,hungaroring,bottas,alfa,7,12,Lapped
2023,11,hungaroring,ricciardo,alphatauri,13,13,Lapped
2023,11,hungaroring,hulkenberg,haas,10,14,Lapped
2023,11,hungaroring,tsunoda,alphatauri,17,15,Lapped
2023,11,hungaroring,zhou,alfa,5,16,Lapped
2023,11,hungaroring,kevin_magnussen,haas,19,17,Lapped
2023,11,hungaroring,sargeant,williams,20,18,Retired
2023,11,hungaroring,ocon,alpine,12,19,Retired
2023,11,hungaroring,gasly,alpine,15,20,Retired
2023,12,spa,max_verstappen,red_bull,6,1,Finished
2023,12,spa,perez,red_bull,2,2,Finished
2023,12,spa,leclerc,ferrari,1,3,Finished
2023,12,spa,hamilton,mercedes,3,4,Finished
2023,12,spa,alonso,aston_martin,9,5,Finished
2023,12,spa,russell,mercedes,8,6,Finished
2023,12,spa,norris,mclaren,7,7,Finished
2023,12,spa,ocon,alpine,14,8,Finished
2023,12,spa,stroll,aston_martin,10,9,Finished
2023,12,spa,tsunoda,alphatauri,11,10,Finished
2023,12,spa,gasly,alpine,12,11,Finished
2023,12,spa,bottas,alfa,13,12,Finished
2023,12,spa,zhou,alfa,17,13,Finished
2023,12,spa,albon,williams,15,14,Finished
2023,12,spa,kevin_magnussen,haas,16,15,Finished
2023,12,spa,ricciardo,alphatauri,19,16,Finished
2023,12,spa,sargeant,williams,18,17,Finished
2023,12,spa,hulkenberg,haas,20,18,Finished
2023,12,spa,sainz,ferrari,4,19,Retired
2023,12,spa,piastri,mclaren,5,20,Retired
2023,13,zandvoort,max_verstappen,red_bull,1,1,Finished
2023,13,zandvoort,alonso,aston_martin,5,2,Finished
2023,13,zandvoort,gasly,alpine,12,3,Finished
2023,13,zandvoort,perez,red_bull,7,4,Finished
2023,13,zandvoort,sainz,ferrari,6,5,Finished
2023,13,zandvoort,hamilton,mercedes,13,6,Finished
2023,13,zandvoort,norris,mclaren,2,7,Finished
2023,13,zandvoort,albon,williams,4,8,Finished
2023,13,zandvoort,piastri,mclaren,8,9,Finished
2023,13,zandvoort,ocon,alpine,16,10,Finished
2023,13,zandvoort,stroll,aston_martin,11,11,Finished
2023,13,zandvoort,hulkenberg,haas,14,12,Finished
2023,13,zandvoort,lawson,alphatauri,19,13,Finished
2023,13,zandvoort,bottas,alfa,18,14,Finished
2023,13,zandvoort,tsunoda,alphatauri,17,15,Finished
2023,13,zandvoort,kevin_magnussen,haas,0,16,Finished
2023,13,zandvoort,russell,mercedes,3,17,Finished
2023,13,zandvoort,zhou,alfa,15,18,Accident
2023,13,zandvoort,leclerc,ferrari,9,19,Undertray
2023,13,zandvoort,sargeant,williams,10,20,Accident
2023,14,monza,max_verstappen,red_bull,2,1,Finished
2023,14,monza,perez,red_bull,5,2,Finished
2023,14,monza,sainz,ferrari,1,3,Finished
2023,14,monza,leclerc,ferrari,3,4,Finished
2023,14,monza,russell,mercedes,4,5,Finished
2023,14,monza,hamilton,mercedes,8,6,Finished
2023,14,monza,albon,williams,6,7,Finished
2023,14,monza,norris,mclaren,9,8,Finished
2023,14,monza,alonso,aston_martin,10,9,Finished
2023,14,monza,bottas,alfa,14,10,Finished
2023,14,monza,lawson,alphatauri,12,11,Finished
2023,14,monza,piastri,mclaren,7,12,Finished
2023,14,monza,sargeant,williams,15,13,Finished
2023,14,monza,zhou,alfa,16,14,Finished
2023,14,monza,gasly,alpine,17,15,Finished
2023,14,monza,stroll,aston_martin,20,16,Finished
2023,14,monza,hulkenberg,haas,13,17,Lapped
2023,14,monza,kevin_magnussen,haas,19,18,Lapped
2023,14,monza,ocon,alpine,18,19,Retired
2023,14,monza,tsunoda,alphatauri,11,20,Did not start
2023,15,marina_bay,sainz,ferrari,1,1,Finished
2023,15,marina_bay,norris,mclaren,4,2,Finished
2023,15,marina_bay,hamilton,mercedes,5,3,Finished
2023,15,marina_bay,leclerc,ferrari,3,4,Finished
2023,15,marina_bay,max_verstappen,red_bull,11,5,Finished
2023,15,marina_bay,gasly,alpine,12,6,Finished
2023,15,marina_bay,piastri,mclaren,17,7,Finished
2023,15,marina_bay,perez,red_bull,13,8,Finished
2023,15,marina_bay,lawson,alphatauri,10,9,Finished
2023,15,marina_bay,kevin_magnussen,haas,6,10,Finished
2023,15,marina_bay,albon,williams,14,11,Finished
2023,15,marina_bay,zhou,alfa,19,12,Finished
2023,15,marina_bay,hulkenberg,haas,9,13,Finished
2023,15,marina_bay,sargeant,williams,18,14,Finished
2023,15,marina_bay,alonso,aston_martin,7,15,Finished
2023,15,marina_bay,russell,mercedes,2,16,Retired
2023,15,marina_bay,bottas,alfa,16,17,Retired
2023,15,marina_bay,ocon,alpine,8,18,Retired
2023,15,marina_bay,tsunoda,alphatauri,15,19,Retired
2023,15,marina_bay,stroll,aston_martin,0,20,Withdrew
2023,16,suzuka,max_verstappen,red_bull,1,1,Finished
2023,16,suzuka,norris,mclaren,3,2,Finished
2023,16,suzuka,piastri,mclaren,2,3,Finished
2023,16,suzuka,leclerc,ferrari,4,4,Finished
2023,16,suzuka,hamilton,mercedes,7,5,Finished
2023,16,suzuka,sainz,ferrari,6,6,Finished
2023,16,suzuka,russell,mercedes,8,7,Finished
2023,16,suzuka,alonso,aston_martin,10,8,Finished
2023,16,suzuka,ocon,alpine,14,9,Finished
2023,16,suzuka,gasly,alpine,12,10,Finished
2023,16,suzuka,lawson,alphatauri,11,11,Lapped
2023,16,suzuka,tsunoda,alphatauri,9,12,Lapped
2023,16,suzuka,zhou,alfa,19,13,Lapped
2023,16,suzuka,hulkenberg,haas,18,14,Lapped
2023,16,suzuka,kevin_magnussen,haas,15,15,Lapped
2023,16,suzuka,albon,williams,13,16,Retired
2023,16,suzuka,sargeant,williams,20,17,Retired
2023,16,suzuka,stroll,aston_martin,17,18,Retired
2023,16,suzuka,perez,red_bull,5,19,Retired
2023,16,suzuka,bottas,alfa,16,20,Retired
2023,17,losail,max_verstappen,red_bull,1,1,Finished
2023,17,losail,piastri,mclaren,6,2,Finished
2023,17,losail,norris,mclaren,10,3,Finished
2023,17,losail,russell,mercedes,2,4,Finished
2023,17,losail,leclerc,ferrari,5,5,Finished
2023,17,losail,alonso,aston_martin,4,6,Finished
2023,17,losail,ocon,alpine,8,7,Finished
2023,17,losail,bottas,alfa,9,8,Finished
2023,17,losail,zhou,alfa,19,9,Finished
2023,17,losail,perez,red_bull,20,10,Finished
2023,17,losail,stroll,aston_martin,16,11,Finished
2023,17,losail,gasly,alpine,7,12,Finished
2023,17,losail,albon,williams,13,13,Finished
2023,17,losail,kevin_magnussen,haas,18,14,Lapped
2023,17,losail,tsunoda,alphatauri,11,15,Lapped
2023,17,losail,hulkenberg,haas,14,16,Lapped
2023,17,losail,lawson,alphatauri,17,17,Lapped
2023,17,losail,sargeant,williams,15,18,Retired
2023,17,losail,hamilton,mercedes,3,19,Retired
2023,17,losail,sainz,ferrari,12,20,Did not start
2023,18,americas,max_verstappen,red_bull,6,1,Finished
2023,18,americas,norris,mclaren,2,2,Finished
2023,18,americas,sainz,ferrari,4,3,Finished
2023,18,americas,perez,red_bull,9,4,Finished
2023,18,americas,russell,mercedes,5,5,Finished
2023,18,americas,gasly,alpine,7,6,Finished
2023,18,americas,stroll,aston_martin,20,7,Finished
2023,18,americas,tsunoda,alphatauri,11,8,Finished
2023,18,americas,albon,williams,15,9,Finished
2023,18,americas,sargeant,williams,16,10,Finished
2023,18,americas,hulkenberg,haas,18,11,Finished
2023,18,americas,bottas,alfa,13,12,Finished
2023,18,americas,zhou,alfa,12,13,Lapped
2023,18,americas,kevin_magnussen,haas,17,14,Lapped
2023,18,americas,ricciardo,alphatauri,14,15,Lapped
2023,18,americas,alonso,aston_martin,19,16,Retired
2023,18,americas,piastri,mclaren,10,17,Retired
2023,18,americas,ocon,alpine,8,18,Retired
2023,18,americas,hamilton,mercedes,3,19,Disqualified
2023,18,americas,leclerc,ferrari,1,20,Disqualified
2023,19,rodriguez,max_verstappen,red_bull,3,1,Finished
2023,19,rodriguez,hamilton,mercedes,6,2,Finished
2023,19,rodriguez,leclerc,ferrari,1,3,Finished
2023,19,rodriguez,sainz,ferrari,2,4,Finished
2023,19,rodriguez,norris,mclaren,17,5,Finished
2023,19,rodriguez,russell,mercedes,8,6,Finished
2023,19,rodriguez,ricciardo,alphatauri,4,7,Finished
2023,19,rodriguez,piastri,mclaren,7,8,Finished
2023,19,rodriguez,albon,williams,14,9,Finished
2023,19,rodriguez,ocon,alpine,15,10,Finished
2023,19,rodriguez,gasly,alpine,11,11,Finished
2023,19,rodriguez,tsunoda,alphatauri,18,12,Finished
2023,19,rodriguez,hulkenberg,haas,12,13,Finished
2023,19,rodriguez,zhou,alfa,10,14,Finished
2023,19,rodriguez,bottas,alfa,9,15,Finished
2023,19,rodriguez,sargeant,williams,19,16,Retired
2023,19,rodriguez,stroll,aston_martin,0,17,Collision damage
2023,19,rodriguez,alonso,aston_martin,13,18,Withdrew
2023,19,rodriguez,kevin_magnussen,haas,16,19,Accident
2023,19,rodriguez,perez,red_bull,5,20,Collision damage
2023,20,interlagos,max_verstappen,red_bull,1,1,Finished
2023,20,interlagos,norris,mclaren,6,2,Finished
2023,20,interlagos,alonso,aston_martin,4,3,Finished
2023,20,interlagos,perez,red_bull,9,4,Finished
2023,20,interlagos,stroll,aston_martin,3,5,Finished
2023,20,interlagos,sainz,ferrari,7,6,Finished
2023,20,interlagos,gasly,alpine,15,7,Finished
2023,20,interlagos,hamilton,mercedes,5,8,Finished
2023,20,interlagos,tsunoda,alphatauri,16,9,Finished
2023,20,interlagos,ocon,alpine,14,10,Lapped
2023,20,interlagos,sargeant,williams,19,11,Lapped
2023,20,interlagos,hulkenberg,haas,11,12,Lapped
2023,20,interlagos,ricciardo,alphatauri,17,13,Lapped
2023,20,interlagos,piastri,mclaren,10,14,Lapped
2023,20,interlagos,russell,mercedes,8,15,Retired
2023,20,interlagos,bottas,alfa,18,16,Retired
2023,20,interlagos,zhou,alfa,20,17,Retired
2023,20,interlagos,kevin_magnussen,haas,12,18,Retired
2023,20,interlagos,albon,williams,13,19,Retired
2023,20,interlagos,leclerc,ferrari,2,20,Did not start
2023,21,vegas,max_verstappen,red_bull,2,1,Finished
2023,21,vegas,leclerc,ferrari,1,2,Finished
2023,21,vegas,perez,red_bull,11,3,Finished
2023,21,vegas,ocon,alpine,16,4,Finished
2023,21,vegas,stroll,aston_martin,19,5,Finished
2023,21,vegas,sainz,ferrari,12,6,Finished
2023,21,vegas,hamilton,mercedes,10,7,Finished
2023,21,vegas,russell,mercedes,3,8,Finished
2023,21,vegas,alonso,aston_martin,9,9,Finished
2023,21,vegas,piastri,mclaren,18,10,Finished
2023,21,vegas,gasly,alpine,4,11,Finished
2023,21,vegas,albon,williams,5,12,Finished
2023,21,vegas,kevin_magnussen,haas,8,13,Finished
2023,21,vegas,ricciardo,alphatauri,14,14,Finished
2023,21,vegas,zhou,alfa,17,15,Finished
2023,21,vegas,sargeant,williams,6,16,Finished
2023,21,vegas,bottas,alfa,7,17,Finished
2023,21,vegas,tsunoda,alphatauri,20,18,Retired
2023,21,vegas,hulkenberg,haas,13,19,Retired
2023,21,vegas,norris,mclaren,15,20,Retired
2023,22,yas_marina,max_verstappen,red_bull,1,1,Finished
2023,22,yas_marina,leclerc,ferrari,2,2,Finished
2023,22,yas_marina,russell,mercedes,4,3,Finished
2023,22,yas_marina,perez,red_bull,9,4,Finished
2023,22,yas_marina,norris,mclaren,5,5,Finished
2023,22,yas_marina,piastri,mclaren,3,6,Finished
2023,22,yas_marina,alonso,aston_martin,7,7,Finished
2023,22,yas_marina,tsunoda,alphatauri,6,8,Finished
2023,22,yas_marina,hamilton,mercedes,11,9,Finished
2023,22,yas_marina,stroll,aston_martin,13,10,Finished
2023,22,yas_marina,ricciardo,alphatauri,15,11,Finished
2023,22,yas_marina,ocon,alpine,12,12,Finished
2023,22,yas_marina,gasly,alpine,10,13,Finished
2023,22,yas_marina,albon,williams,14,14,Finished
2023,22,yas_marina,hulkenberg,haas,8,15,Finished
2023,22,yas_marina,sargeant,williams,20,16,Finished
2023,22,yas_marina,zhou,alfa,19,17,Finished
2023,22,yas_marina,sainz,ferrari,16,18,Retired
2023,22,yas_marina,bottas,alfa,18,19,Lapped
2023,22,yas_marina,kevin_magnussen,haas,17,20,Lapped
2024,1,bahrain,max_verstappen,red_bull,1,1,Finished
2024,1,bahrain,perez,red_bull,5,2,Finished
2024,1,bahrain,sainz,ferrari,4,3,Finished
2024,1,bahrain,leclerc,ferrari,2,4,Finished
2024,1,bahrain,russell,mercedes,3,5,Finished
2024,1,bahrain,norris,mclaren,7,6,Finished
2024,1,bahrain,hamilton,mercedes,9,7,Finished
2024,1,bahrain,piastri,mclaren,8,8,Finished
2024,1,bahrain,alonso,aston_martin,6,9,Finished
2024,1,bahrain,stroll,aston_martin,12,10,Finished
2024,1,bahrain,zhou,sauber,17,11,Lapped
2024,1,bahrain,kevin_magnussen,haas,15,12,Lapped
2024,1,bahrain,ricciardo,rb,14,13,Lapped
2024,1,bahrain,tsunoda,rb,11,14,Lapped
2024,1,bahrain,albon,williams,13,15,Lapped
2024,1,bahrain,hulkenberg,haas,10,16,Lapped
2024,1,bahrain,ocon,alpine,19,17,Lapped
2024,1,bahrain,gasly,alpine,20,18,Lapped
2024,1,bahrain,bottas,sauber,16,19,Lapped
2024,1,bahrain,sargeant,williams,18,20,Lapped
2024,2,jeddah,max_verstappen,red_bull,1,1,Finished
2024,2,jeddah,perez,red_bull,3,2,Finished
2024,2,jeddah,leclerc,ferrari,2,3,Finished
2024,2,jeddah,piastri,mclaren,5,4,Finished
2024,2,jeddah,alonso,aston_martin,4,5,Finished
2024,2,jeddah,russell,mercedes,7,6,Finished
2024,2,jeddah,bearman,ferrari,11,7,Finished
2024,2,jeddah,norris,mclaren,6,8,Finished
2024,2,jeddah,hamilton,mercedes,8,9,Finished
2024,2,jeddah,hulkenberg,haas,15,10,Finished
2024,2,jeddah,albon,williams,12,11,Finished
2024,2,jeddah,kevin_magnussen,haas,13,12,Finished
2024,2,jeddah,ocon,alpine,17,13,Lapped
2024,2,jeddah,sargeant,williams,19,14,Lapped
2024,2,jeddah,tsunoda,rb,9,15,Lapped
2024,2,jeddah,ricciardo,rb,14,16,Lapped
2024,2,jeddah,bottas,sauber,16,17,Lapped
2024,2,jeddah,zhou,sauber,20,18,Lapped
2024,2,jeddah,stroll,aston_martin,10,19,Retired
